OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7655882,57133,3,2020-09-27,2,2020-10-06,2020-10-08,10147.44
7655883,57256,4,2020-09-27,6,2020-10-07,2020-10-14,53576.1
7655884,57142,4,2020-09-27,1,2020-10-07,2020-10-19,4768.74
7655885,57204,3,2020-09-27,5,2020-10-03,2020-10-09,76378
7655886,57221,4,2020-09-27,5,2020-10-02,2020-10-22,46795.275
7655887,57172,4,2020-09-27,4,2020-09-29,2020-10-09,26677.98
7655888,57172,1,2020-09-28,5,2020-10-08,2020-10-10,3625.65
7655889,57237,4,2020-09-28,7,2020-10-01,2020-10-17,7840.692
7655890,57219,5,2020-09-28,8,2020-10-04,2020-10-22,42319
7655891,57113,6,2020-09-29,6,2020-10-05,2020-10-21,7179
7655892,57196,3,2020-09-29,1,2020-10-05,2020-10-15,27004.68
7655893,57233,4,2020-09-29,8,2020-10-07,2020-10-12,3316.275
7655894,57235,4,2020-09-29,5,2020-10-09,2020-10-15,52895.052
7655895,57118,5,2020-09-29,2,2020-10-02,2020-10-22,2123
7655896,57251,2,2020-09-29,3,2020-10-08,2020-10-26,4803.6
7655897,57201,4,2020-09-29,7,2020-10-01,2020-10-04,10584.252
7655898,57246,4,2020-09-29,5,2020-10-08,2020-10-26,6290.775
7655899,57258,4,2020-09-30,4,2020-10-05,2020-10-24,28720.8
7655900,57210,4,2020-09-30,6,2020-10-04,2020-10-14,7702.2
7655901,57180,4,2020-09-30,2,2020-10-09,2020-10-20,8511.3
7655902,57169,4,2020-09-30,4,2020-10-09,2020-10-18,12449.25
7655903,57207,4,2020-10-01,3,2020-10-10,2020-10-27,13120.65
7655904,57118,5,2020-10-01,8,2020-10-08,2020-10-22,1022
7655905,57195,4,2020-10-01,4,2020-10-06,2020-10-13,12162.6
7655906,57244,5,2020-10-01,3,2020-10-06,2020-10-09,9242.4
7655907,57123,5,2020-10-02,8,2020-10-08,2020-10-16,3913
7655908,57130,3,2020-10-02,1,2020-10-09,2020-10-15,349
7655909,57158,2,2020-10-02,4,2020-10-05,2020-10-20,52892.2
7655910,57212,2,2020-10-02,4,2020-10-06,2020-10-18,39641.2
7655911,57148,3,2020-10-02,1,2020-10-10,2020-10-15,17471.5
7655912,57150,6,2020-10-02,4,2020-10-10,2020-10-28,8556
7655913,57151,4,2020-10-03,8,2020-10-04,2020-10-19,71549.685
7655914,57187,4,2020-10-04,6,2020-10-10,2020-10-11,16934.625
7655915,57246,6,2020-10-04,3,2020-10-05,2020-10-23,13548.05
7655916,57187,4,2020-10-04,8,2020-10-05,2020-10-25,10725.3
7655917,57154,4,2020-10-06,6,2020-10-13,2020-10-31,9087.39
7655918,57184,5,2020-10-06,6,2020-10-11,2020-10-17,28147.25
7655919,57268,3,2020-10-06,4,2020-10-13,2020-10-26,20144
7655920,57232,4,2020-10-06,4,2020-10-11,2020-10-13,8148.15
7655921,57265,4,2020-10-06,5,2020-10-14,2020-10-30,15902.235
7655922,57149,4,2020-10-06,8,2020-10-14,2020-10-28,9157.05
7655923,57081,4,2020-10-06,1,2020-10-08,2020-10-16,13892.085
7655924,57150,3,2020-10-07,1,2020-10-09,2020-10-24,10170
7655925,57125,6,2020-10-07,2,2020-10-09,2020-10-29,1020
7655926,57232,5,2020-10-07,8,2020-10-08,2020-10-26,21061.75
7655927,57119,3,2020-10-07,6,2020-10-10,2020-10-15,11648.8
7655928,57231,5,2020-10-07,3,2020-10-17,2020-10-19,14406
7655929,57268,4,2020-10-07,8,2020-10-17,2020-11-03,16867.404
7655930,57247,4,2020-10-07,1,2020-10-17,2020-10-21,6130.8
7655931,57149,6,2020-10-08,4,2020-10-17,2020-10-31,22871.2
7655932,57086,6,2020-10-08,4,2020-10-10,2020-10-18,16216
7655933,57249,4,2020-10-09,5,2020-10-19,2020-11-05,2787.75
7655934,57207,5,2020-10-09,8,2020-10-17,2020-10-20,2532
7655935,57219,6,2020-10-09,1,2020-10-11,2020-10-13,34355.5
7655936,57105,4,2020-10-09,1,2020-10-18,2020-10-22,15511.5
7655937,57126,4,2020-10-09,2,2020-10-13,2020-10-17,2722.5
7655938,57116,4,2020-10-09,7,2020-10-18,2020-10-19,10400.85
7655939,57094,4,2020-10-09,3,2020-10-10,2020-10-17,9639
7655940,57204,3,2020-10-10,6,2020-10-14,2020-11-03,22783
7655941,57185,6,2020-10-10,8,2020-10-13,2020-10-19,24928.5
7655942,57229,6,2020-10-10,3,2020-10-16,2020-11-02,46738
7655943,57270,4,2020-10-10,8,2020-10-14,2020-10-17,20147.13
7655944,57173,6,2020-10-10,5,2020-10-14,2020-10-28,21976
7655945,57169,3,2020-10-11,7,2020-10-17,2020-11-02,14822.67
7655946,57152,4,2020-10-11,4,2020-10-16,2020-10-17,3606.3
7655947,57167,3,2020-10-11,5,2020-10-16,2020-11-03,26745
7655948,57213,4,2020-10-11,6,2020-10-12,2020-10-16,6017.994
7655949,57213,6,2020-10-12,4,2020-10-18,2020-10-30,22046.25
7655950,57222,6,2020-10-12,5,2020-10-14,2020-10-20,69192.65
7655951,57184,5,2020-10-12,1,2020-10-14,2020-10-17,18901.1
7655952,57263,3,2020-10-13,2,2020-10-15,2020-10-31,125
7655953,57203,4,2020-10-14,8,2020-10-24,2020-11-05,14439.024
7655954,57143,3,2020-10-14,2,2020-10-23,2020-11-12,27757.8
7655955,57099,5,2020-10-14,6,2020-10-16,2020-10-23,10787
7655956,57262,5,2020-10-14,7,2020-10-17,2020-10-24,14190
7655957,57150,4,2020-10-14,7,2020-10-23,2020-11-11,6621.75
7655958,57248,3,2020-10-14,3,2020-10-16,2020-11-03,13262.6
7655959,57084,4,2020-10-15,6,2020-10-18,2020-11-06,21495.465
7655960,57134,4,2020-10-16,6,2020-10-26,2020-11-11,7648.2
7655961,57259,3,2020-10-16,3,2020-10-20,2020-11-05,4644.55
7655962,57107,4,2020-10-16,1,2020-10-20,2020-11-09,20636.1
7655963,57099,3,2020-10-16,6,2020-10-25,2020-11-05,36358
7655964,57224,4,2020-10-16,4,2020-10-24,2020-11-10,10082.7
7655965,57093,4,2020-10-17,5,2020-10-19,2020-11-06,29070.9
7655966,57185,4,2020-10-18,4,2020-10-27,2020-11-03,14110.506
7655967,57106,6,2020-10-18,6,2020-10-28,2020-11-07,11674.7
7655968,57251,2,2020-10-19,8,2020-10-21,2020-10-24,22344
7655969,57256,4,2020-10-19,2,2020-10-29,2020-11-07,8516.88
7655970,57214,4,2020-10-19,7,2020-10-24,2020-11-03,5727.276
7655971,57245,4,2020-10-19,6,2020-10-26,2020-11-13,1506.6
7655972,57224,6,2020-10-19,2,2020-10-26,2020-11-13,28461.15
7655973,57173,6,2020-10-20,8,2020-10-22,2020-11-09,26642
7655974,57150,6,2020-10-20,6,2020-10-26,2020-10-29,2805
7655975,57088,6,2020-10-20,5,2020-10-28,2020-10-31,4039
7655976,57205,5,2020-10-20,8,2020-10-30,2020-11-12,12804.6
7655977,57207,6,2020-10-20,2,2020-10-28,2020-11-05,10872.75
7655978,57149,5,2020-10-21,1,2020-10-24,2020-11-06,25720.5
7655979,57116,4,2020-10-21,8,2020-10-26,2020-11-14,17717.4
7655980,57118,4,2020-10-21,4,2020-10-29,2020-11-12,18654.975
7655981,57175,4,2020-10-22,4,2020-10-25,2020-10-28,32957.28
7655982,57093,2,2020-10-22,1,2020-10-25,2020-10-26,8040.15
7655983,57252,3,2020-10-22,4,2020-11-01,2020-11-21,20315
7655984,57081,4,2020-10-22,6,2020-10-30,2020-11-01,8264.7
7655985,57127,4,2020-10-23,5,2020-10-31,2020-11-15,10780.65
7655986,57277,6,2020-10-23,8,2020-10-31,2020-11-05,545
7655987,57277,4,2020-10-23,5,2020-11-02,2020-11-18,21653.1
7655988,57234,4,2020-10-23,2,2020-10-31,2020-11-13,51397.2
7655989,57173,6,2020-10-23,2,2020-11-02,2020-11-10,30188.9
7655990,57118,4,2020-10-24,1,2020-10-28,2020-10-31,16346.358
7655991,57264,4,2020-10-25,1,2020-11-03,2020-11-14,18821.034
7655992,57203,3,2020-10-25,4,2020-11-01,2020-11-16,1500
7655993,57250,4,2020-10-25,4,2020-10-26,2020-11-08,6782.4
7655994,57179,4,2020-10-25,5,2020-10-29,2020-11-05,3698.55
7655995,57132,4,2020-10-25,1,2020-11-01,2020-11-21,2709
7655996,57098,4,2020-10-26,2,2020-10-29,2020-11-08,28254.96
7655997,57278,3,2020-10-27,5,2020-10-28,2020-11-13,11602
7655998,57203,2,2020-10-27,2,2020-11-03,2020-11-08,21557.34
7655999,57102,6,2020-10-27,2,2020-11-04,2020-11-15,3479.2
7656000,57134,4,2020-10-27,2,2020-11-03,2020-11-09,10853.1
7656001,57218,4,2020-10-28,4,2020-11-06,2020-11-11,4753.53
7656002,57161,3,2020-10-28,5,2020-11-05,2020-11-22,7676.68
7656003,57234,6,2020-10-28,2,2020-11-02,2020-11-20,2839.1
7656004,57272,5,2020-10-29,6,2020-10-31,2020-11-05,4276
7656005,57159,3,2020-10-30,1,2020-11-04,2020-11-18,34464.75
7656006,57260,4,2020-10-30,8,2020-11-06,2020-11-18,32.4
7656007,57156,6,2020-10-30,6,2020-11-07,2020-11-25,7267
7656008,57125,4,2020-10-30,1,2020-10-31,2020-11-03,19117.35
7656009,57253,4,2020-10-31,5,2020-11-09,2020-11-15,11337.966
7656010,57134,3,2020-10-31,1,2020-11-05,2020-11-14,16618
7656011,57263,4,2020-11-01,4,2020-11-11,2020-11-20,38337.75
7656012,57207,3,2020-11-02,7,2020-11-03,2020-11-14,316
7656013,57180,4,2020-11-02,7,2020-11-09,2020-11-10,8813.61
7656014,57230,3,2020-11-02,2,2020-11-04,2020-11-15,9772
7656015,57200,6,2020-11-02,7,2020-11-03,2020-11-06,24253
7656016,57115,4,2020-11-02,8,2020-11-10,2020-11-12,27470.7
7656017,57100,5,2020-11-02,6,2020-11-04,2020-11-22,27204
7656018,57278,6,2020-11-02,7,2020-11-11,2020-11-24,2160
7656019,57201,4,2020-11-03,3,2020-11-04,2020-11-14,19277.658
7656020,57232,4,2020-11-03,5,2020-11-11,2020-11-16,17553.195
7656021,57276,4,2020-11-03,2,2020-11-04,2020-11-22,17302.05
7656022,57264,3,2020-11-03,4,2020-11-06,2020-11-20,5383
7656023,57111,4,2020-11-03,5,2020-11-05,2020-11-17,357.696
7656024,57104,4,2020-11-04,4,2020-11-13,2020-11-30,2305.8
7656025,57181,5,2020-11-04,7,2020-11-07,2020-11-16,3802
7656026,57168,4,2020-11-04,3,2020-11-05,2020-11-11,18381.915
7656027,57089,2,2020-11-04,3,2020-11-06,2020-11-11,9655.3
7656028,57114,4,2020-11-04,5,2020-11-14,2020-11-30,18795.51
7656029,57088,3,2020-11-05,7,2020-11-15,2020-11-26,50986
7656030,57266,4,2020-11-05,7,2020-11-13,2020-11-18,6992.1
7656031,57208,3,2020-11-05,2,2020-11-12,2020-11-20,22193.72
7656032,57278,5,2020-11-05,2,2020-11-13,2020-11-24,20566.6
7656033,57141,5,2020-11-06,7,2020-11-13,2020-11-15,1678
7656034,57218,4,2020-11-06,1,2020-11-09,2020-11-23,12116.61
7656035,57101,4,2020-11-07,2,2020-11-14,2020-11-19,29638.8
7656036,57090,4,2020-11-07,2,2020-11-11,2020-11-23,1972.35
7656037,57136,4,2020-11-07,6,2020-11-10,2020-11-15,7559.1
7656038,57236,4,2020-11-07,1,2020-11-12,2020-11-28,20347.074
7656039,57127,6,2020-11-07,3,2020-11-14,2020-11-28,45280.11
7656040,57216,4,2020-11-08,6,2020-11-15,2020-11-16,10022.4
7656041,57100,4,2020-11-08,1,2020-11-12,2020-11-18,17289.99
7656042,57193,4,2020-11-08,8,2020-11-13,2020-11-27,7335
7656043,57147,4,2020-11-08,2,2020-11-17,2020-12-03,30415.725
7656044,57217,1,2020-11-08,4,2020-11-11,2020-11-30,8276.04
7656045,57204,4,2020-11-09,4,2020-11-12,2020-11-30,6095.025
7656046,57242,4,2020-11-10,7,2020-11-11,2020-11-25,4635.9
7656047,57271,3,2020-11-10,5,2020-11-12,2020-11-22,714
7656048,57279,4,2020-11-10,1,2020-11-18,2020-11-19,13176.45
7656049,57146,6,2020-11-10,6,2020-11-17,2020-12-01,6752
7656050,57131,5,2020-11-10,1,2020-11-18,2020-11-20,28153.75
7656051,57249,4,2020-11-11,8,2020-11-19,2020-11-26,24359.076
7656052,57259,4,2020-11-11,1,2020-11-20,2020-11-25,10577.7
7656053,57132,4,2020-11-11,7,2020-11-17,2020-12-04,4941
7656054,57225,4,2020-11-11,1,2020-11-17,2020-12-06,2055.6
7656055,57253,4,2020-11-11,6,2020-11-20,2020-12-02,42994.8
7656056,57273,5,2020-11-11,1,2020-11-18,2020-12-03,33152.2
7656057,57264,4,2020-11-12,1,2020-11-13,2020-11-14,11043.72
7656058,57260,4,2020-11-12,1,2020-11-21,2020-11-29,10310.4
7656059,57201,3,2020-11-12,8,2020-11-13,2020-11-21,21260.3
7656060,57239,4,2020-11-12,7,2020-11-18,2020-11-25,15129.18
7656061,57198,3,2020-11-13,6,2020-11-14,2020-12-03,10658.82
7656062,57213,4,2020-11-13,1,2020-11-17,2020-12-05,11504.88
7656063,57095,6,2020-11-14,3,2020-11-17,2020-11-29,18613
7656064,57176,1,2020-11-14,1,2020-11-21,2020-11-25,2030.4
7656065,57092,6,2020-11-14,3,2020-11-22,2020-12-12,10592.8
7656066,57171,3,2020-11-14,2,2020-11-20,2020-11-25,54167.93
7656067,57235,5,2020-11-15,2,2020-11-21,2020-12-08,25665.5
7656068,57171,4,2020-11-15,5,2020-11-24,2020-11-29,21363.48
7656069,57214,6,2020-11-15,7,2020-11-16,2020-12-04,18102
7656070,57240,4,2020-11-16,1,2020-11-24,2020-12-04,31433.85
7656071,57267,4,2020-11-16,8,2020-11-19,2020-11-20,6096.6
7656072,57218,4,2020-11-17,6,2020-11-27,2020-11-30,27787.32
7656073,57270,4,2020-11-17,3,2020-11-27,2020-12-09,1150.74
7656074,57276,3,2020-11-17,7,2020-11-22,2020-11-28,22849.6
7656075,57187,5,2020-11-17,2,2020-11-23,2020-11-27,25147.5
7656076,57203,4,2020-11-18,4,2020-11-23,2020-12-03,7834.86
7656077,57179,5,2020-11-18,8,2020-11-28,2020-12-05,33987.8
7656078,57198,4,2020-11-19,4,2020-11-22,2020-11-29,9635.4
7656079,57139,4,2020-11-20,5,2020-11-22,2020-11-26,1965.6
7656080,57278,3,2020-11-20,6,2020-11-28,2020-12-06,8465
7656081,57188,6,2020-11-21,8,2020-11-28,2020-12-16,28967.5
7656082,57232,4,2020-11-21,8,2020-11-26,2020-12-12,15979.14
7656083,57285,4,2020-11-21,5,2020-11-30,2020-12-20,13677.075
7656084,57092,4,2020-11-22,2,2020-11-29,2020-12-05,1158.3
7656085,57253,1,2020-11-22,1,2020-11-24,2020-12-10,22795.713
7656086,57219,4,2020-11-22,7,2020-11-26,2020-12-11,12752.325
7656087,57143,4,2020-11-23,6,2020-11-25,2020-12-04,26816.265
7656088,57140,4,2020-11-23,3,2020-11-24,2020-11-26,24443.1
7656089,57234,5,2020-11-23,2,2020-11-30,2020-12-06,6840
7656090,57280,4,2020-11-23,6,2020-11-29,2020-12-09,9289.053
7656091,57263,5,2020-11-24,5,2020-12-03,2020-12-09,39805
7656092,57173,4,2020-11-24,1,2020-11-25,2020-12-11,8823.6
7656093,57237,5,2020-11-24,2,2020-12-03,2020-12-14,3517
7656094,57250,4,2020-11-24,5,2020-12-04,2020-12-15,35878.95
7656095,57194,4,2020-11-24,8,2020-12-03,2020-12-18,10606.5
7656096,57213,4,2020-11-25,7,2020-12-04,2020-12-05,2799
7656097,57252,5,2020-11-25,3,2020-12-02,2020-12-17,41536
7656098,57207,4,2020-11-26,7,2020-12-06,2020-12-24,1431
7656099,57231,6,2020-11-26,5,2020-11-29,2020-12-04,20943.2
7656100,57256,4,2020-11-27,7,2020-11-29,2020-12-16,9756.18
7656101,57159,4,2020-11-27,6,2020-12-04,2020-12-16,26905.5
7656102,57242,4,2020-11-28,7,2020-12-02,2020-12-18,31632.3
7656103,57124,6,2020-11-28,5,2020-11-29,2020-12-08,9918.88
7656104,57255,4,2020-11-28,7,2020-11-29,2020-12-11,20332.35
7656105,57224,5,2020-11-28,4,2020-12-08,2020-12-22,39147
7656106,57230,6,2020-11-28,4,2020-12-06,2020-12-25,36035.25
7656107,57086,3,2020-11-29,8,2020-12-04,2020-12-20,9165
7656108,57205,6,2020-11-29,8,2020-12-04,2020-12-22,21852.2
7656109,57273,3,2020-11-29,5,2020-12-01,2020-12-04,6591
7656110,57256,5,2020-11-29,7,2020-12-02,2020-12-12,11539.9
7656111,57264,5,2020-11-29,6,2020-11-30,2020-12-20,7607.25
7656112,57259,4,2020-11-30,2,2020-12-04,2020-12-14,7200
7656113,57174,3,2020-11-30,3,2020-12-08,2020-12-24,22481.2
7656114,57126,5,2020-11-30,8,2020-12-07,2020-12-10,54566.5
7656115,57131,4,2020-11-30,4,2020-12-05,2020-12-13,26167.05
7656116,57273,3,2020-12-01,4,2020-12-03,2020-12-04,19616
7656117,57281,4,2020-12-01,5,2020-12-10,2020-12-23,20414.1225
7656118,57255,3,2020-12-01,2,2020-12-11,2020-12-20,19121
7656119,57226,5,2020-12-02,3,2020-12-05,2020-12-07,23535.2
7656120,57258,4,2020-12-02,1,2020-12-06,2020-12-26,8511.981
7656121,57224,3,2020-12-03,8,2020-12-07,2020-12-20,7125
7656122,57285,3,2020-12-03,8,2020-12-06,2020-12-26,37378.9
7656123,57213,2,2020-12-03,4,2020-12-13,2020-12-14,30381.75
7656124,57218,6,2020-12-04,8,2020-12-05,2020-12-25,33573.4
7656125,57218,3,2020-12-05,4,2020-12-11,2020-12-12,50316.3
7656126,57257,4,2020-12-05,3,2020-12-09,2020-12-24,8510.955
7656127,57289,4,2020-12-05,7,2020-12-12,2020-12-17,25819.6225
7656128,57180,6,2020-12-05,7,2020-12-10,2020-12-18,15783
7656129,57093,4,2020-12-06,6,2020-12-11,2020-12-18,6305.15
7656130,57279,4,2020-12-06,3,2020-12-15,2020-12-20,501.6
7656131,57146,4,2020-12-06,2,2020-12-12,2020-12-20,14883.08
7656132,57084,4,2020-12-07,6,2020-12-12,2020-12-25,796.67
7656133,57125,4,2020-12-08,5,2020-12-16,2021-01-04,27439.42
7656134,57243,4,2020-12-08,5,2020-12-16,2020-12-23,1527.125
7656135,57270,3,2020-12-08,3,2020-12-10,2020-12-28,30585.86
7656136,57202,3,2020-12-09,8,2020-12-16,2021-01-04,8000.45
7656137,57268,3,2020-12-09,1,2020-12-10,2020-12-25,24580
7656138,57099,5,2020-12-09,1,2020-12-14,2020-12-21,67997.48
7656139,57257,3,2020-12-09,8,2020-12-13,2020-12-29,22119.1
7656140,57103,4,2020-12-09,8,2020-12-11,2020-12-18,2296.074
7656141,57100,6,2020-12-09,8,2020-12-14,2020-12-24,25140.45
7656142,57100,4,2020-12-10,6,2020-12-20,2020-12-23,14078.9525
7656143,57260,4,2020-12-10,4,2020-12-17,2020-12-26,11667.1875
7656144,57216,4,2020-12-10,5,2020-12-13,2020-12-29,564.3
7656145,57279,5,2020-12-11,3,2020-12-18,2020-12-19,258
7656146,57256,6,2020-12-12,6,2020-12-15,2020-12-21,300
7656147,57288,4,2020-12-12,4,2020-12-18,2020-12-30,42294.475
7656148,57200,4,2020-12-12,2,2020-12-15,2020-12-29,6574
7656149,57119,4,2020-12-12,6,2020-12-18,2021-01-02,6295.65
7656150,57262,4,2020-12-12,6,2020-12-17,2020-12-23,26657.95
7656151,57178,4,2020-12-12,6,2020-12-15,2020-12-28,12313.9
7656152,57186,4,2020-12-12,2,2020-12-22,2021-01-04,22382.4275
7656153,57274,4,2020-12-13,7,2020-12-21,2020-12-25,4322.2625
7656154,57111,5,2020-12-13,3,2020-12-15,2021-01-01,53017.45
7656155,57188,4,2020-12-13,8,2020-12-19,2021-01-01,7671.25
7656156,57262,4,2020-12-13,5,2020-12-22,2021-01-07,11689.56
7656157,57173,4,2020-12-13,8,2020-12-16,2020-12-24,10494.65
7656158,57258,3,2020-12-14,3,2020-12-18,2020-12-25,19492.8
7656159,57199,5,2020-12-14,1,2020-12-19,2021-01-01,18113.2
7656160,57247,4,2020-12-14,6,2020-12-23,2020-12-28,35832.461
7656161,57128,3,2020-12-14,6,2020-12-22,2021-01-01,17315.2
7656162,57178,4,2020-12-15,3,2020-12-16,2020-12-20,12737.904
7656163,57093,4,2020-12-15,3,2020-12-19,2020-12-21,16768.45
7656164,57121,5,2020-12-15,8,2020-12-25,2021-01-04,120
7656165,57089,4,2020-12-16,4,2020-12-20,2020-12-25,15300.9375
7656166,57246,4,2020-12-16,7,2020-12-17,2020-12-31,2864.25
7656167,57194,4,2020-12-16,6,2020-12-26,2021-01-12,1510.5
7656168,57142,4,2020-12-16,2,2020-12-25,2021-01-06,1358.5
7656169,57235,3,2020-12-17,4,2020-12-24,2021-01-11,44486.62
7656170,57262,3,2020-12-17,7,2020-12-21,2021-01-10,6800
7656171,57126,4,2020-12-17,1,2020-12-27,2020-12-30,15289.205
7656172,57239,5,2020-12-17,2,2020-12-23,2021-01-06,12518
7656173,57246,5,2020-12-17,2,2020-12-24,2021-01-02,23940
7656174,57202,4,2020-12-18,3,2020-12-19,2020-12-23,19564.49
7656175,57256,3,2020-12-18,4,2020-12-22,2021-01-06,7997
7656176,57110,5,2020-12-18,2,2020-12-24,2021-01-04,12737.72
7656177,57148,3,2020-12-18,5,2020-12-24,2021-01-07,6144
7656178,57283,4,2020-12-19,1,2020-12-20,2020-12-27,15528.7
7656179,57288,5,2020-12-19,4,2020-12-21,2020-12-29,3998
7656180,57282,4,2020-12-19,7,2020-12-26,2020-12-29,11379.48
7656181,57178,5,2020-12-19,5,2020-12-26,2020-12-30,11846.7
7656182,57247,4,2020-12-19,7,2020-12-20,2020-12-31,10822.115
7656183,57224,6,2020-12-19,7,2020-12-20,2020-12-28,40133.35
7656184,57200,4,2020-12-20,5,2020-12-24,2020-12-31,9663.875
7656185,57082,6,2020-12-20,8,2020-12-24,2021-01-01,39803.4
7656186,57169,6,2020-12-21,3,2020-12-31,2021-01-15,4269.9
7656187,57291,5,2020-12-21,3,2020-12-23,2021-01-09,7060
7656188,57088,5,2020-12-21,5,2020-12-31,2021-01-03,340
7656189,57286,4,2020-12-21,8,2020-12-29,2021-01-07,25040.9645
7656190,57253,4,2020-12-22,2,2020-12-31,2021-01-11,79109.54
7656191,57233,6,2020-12-22,2,2020-12-24,2021-01-01,4997
7656192,57233,4,2020-12-22,1,2020-12-30,2021-01-11,5788.35
7656193,57151,4,2020-12-23,3,2020-12-24,2020-12-25,1464.9
7656194,57234,4,2020-12-23,2,2020-12-31,2021-01-14,12726.2
7656195,57192,3,2020-12-23,6,2020-12-24,2021-01-03,50518.15
7656196,57220,4,2020-12-24,2,2020-12-28,2021-01-01,15472.84
7656197,57295,4,2020-12-24,4,2020-12-28,2020-12-31,3811.875
7656198,57208,4,2020-12-25,3,2020-12-29,2021-01-04,2824.35
7656199,57129,6,2020-12-25,3,2020-12-26,2020-12-28,13414.35
7656200,57114,2,2020-12-25,1,2020-12-31,2021-01-06,4368.18
7656201,57268,6,2020-12-25,5,2021-01-03,2021-01-13,62849.56
7656202,57243,5,2020-12-26,3,2021-01-05,2021-01-23,2379.5
7656203,57127,4,2020-12-27,3,2021-01-06,2021-01-08,1840.15
7656204,57262,4,2020-12-27,7,2021-01-06,2021-01-26,52.25
7656205,57187,4,2020-12-27,3,2020-12-29,2021-01-12,5761.75
7656206,57134,3,2020-12-28,4,2021-01-04,2021-01-10,4784
7656207,57111,4,2020-12-28,7,2021-01-02,2021-01-08,4651.58
7656208,57296,4,2020-12-28,3,2020-12-29,2021-01-09,35621.4375
7656209,57212,4,2020-12-28,7,2020-12-29,2021-01-13,22507.59
7656210,57128,5,2020-12-28,7,2020-12-29,2021-01-14,75141.4
7656211,57288,5,2020-12-29,5,2021-01-05,2021-01-21,12275.5
7656212,57241,6,2020-12-29,5,2020-12-31,2021-01-17,738
7656213,57212,3,2020-12-29,1,2021-01-05,2021-01-23,32165
7656214,57115,4,2020-12-29,8,2021-01-04,2021-01-16,3207.2
7656215,57154,4,2020-12-29,5,2021-01-04,2021-01-24,10190.8875
7656216,57189,4,2020-12-29,7,2020-12-30,2021-01-19,18451.8975
7656217,57289,3,2020-12-30,8,2021-01-07,2021-01-19,18358.78
7656218,57228,4,2020-12-30,5,2021-01-05,2021-01-24,33717.305
7656219,57102,2,2020-12-30,2,2021-01-02,2021-01-13,16352.18
7656220,57296,3,2020-12-31,5,2021-01-02,2021-01-03,5404.2
7656221,57230,3,2020-12-31,5,2021-01-07,2021-01-10,42873.8
7656222,57197,6,2020-12-31,1,2021-01-02,2021-01-14,11128.18
7656223,57127,4,2020-12-31,5,2021-01-05,2021-01-12,18139.775
7656224,57230,4,2020-12-31,1,2021-01-05,2021-01-08,14995.75
7656225,57137,4,2021-01-01,6,2021-01-07,2021-01-18,20711.7765
7656226,57127,4,2021-01-01,2,2021-01-08,2021-01-22,27922.685
7656227,57199,1,2021-01-01,6,2021-01-02,2021-01-13,6720
7656228,57280,4,2021-01-01,2,2021-01-07,2021-01-25,6049.6
7656229,57259,5,2021-01-01,4,2021-01-09,2021-01-29,4261.8
7656230,57242,4,2021-01-02,4,2021-01-04,2021-01-19,3201.5
7656231,57207,4,2021-01-02,2,2021-01-04,2021-01-24,6255.75
7656232,57103,6,2021-01-02,7,2021-01-05,2021-01-24,14280
7656233,57095,4,2021-01-02,6,2021-01-04,2021-01-08,4552.4
7656234,57258,4,2021-01-03,4,2021-01-05,2021-01-16,152182.305
7656235,57195,6,2021-01-03,4,2021-01-11,2021-01-26,2212
7656236,57209,3,2021-01-04,4,2021-01-12,2021-01-26,650
7656237,57264,4,2021-01-04,8,2021-01-07,2021-01-13,53320.65
7656238,57294,3,2021-01-04,1,2021-01-14,2021-01-31,7729.4
7656239,57235,5,2021-01-04,6,2021-01-14,2021-01-19,4531
7656240,57296,6,2021-01-05,8,2021-01-10,2021-01-19,6349.6
7656241,57292,3,2021-01-05,6,2021-01-07,2021-01-27,12590
7656242,57227,4,2021-01-05,8,2021-01-11,2021-01-13,21325.41
7656243,57173,4,2021-01-05,6,2021-01-15,2021-02-02,24525.675
7656244,57208,1,2021-01-06,5,2021-01-08,2021-01-22,93831
7656245,57145,4,2021-01-06,7,2021-01-12,2021-01-18,16902.4
7656246,57136,4,2021-01-06,2,2021-01-11,2021-01-27,13720.28
7656247,57097,4,2021-01-06,3,2021-01-13,2021-01-29,3036.6275
7656248,57116,4,2021-01-06,5,2021-01-14,2021-01-22,32025.26
7656249,57247,4,2021-01-07,2,2021-01-11,2021-01-26,3454.2
7656250,57304,5,2021-01-07,6,2021-01-15,2021-01-22,16822.11
7656251,57197,4,2021-01-08,8,2021-01-17,2021-01-22,27449.3
7656252,57184,4,2021-01-08,2,2021-01-16,2021-01-21,684
7656253,57290,6,2021-01-08,4,2021-01-14,2021-01-16,12531
